_pageUrl,title,year,text,people,tags,,,,,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=19201&title_type=featuretv_seriestv_movie,Porwanie w Tiutiurlistanie,-1986,,Dir: Zdzislaw Kudla Franciszek Pyter With: Kazimierz Brusikiewicz Iga Cembrzynska Mieczyslaw Gajda,Animation , Adventure , Family,,,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=19201&title_type=featuretv_seriestv_movie,How to Get Lost,(2011 TV Series),,With: Chad Bilyeu Alec Pinkston Pep Rosenfeld,Adventure,,,,,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=19201&title_type=featuretv_seriestv_movie,Fires of Fate,-1932,,Dir: Norman Walker With: Lester Matthews Kathleen O'Regan Dorothy Bartlam,Adventure,,,,,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=19201&title_type=featuretv_seriestv_movie,I litaneia ton iroon,-1970,,Dir: Yiorgos Stamatopoulos With: Giota Soimoiri Stephanos Stratigos Haris Panayotou,Adventure , War,,,,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=19201&title_type=featuretv_seriestv_movie,Torpido Yilmaz,-1965,,Dir: Cevat Okçugil With: Yilmaz Güney Tülin Elgin Avni Dilligil,Adventure,,,,,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=19201&title_type=featuretv_seriestv_movie,Le pèlerinage,(1975 TV Series),,Dir: Henri Colpi With: Jean-Claude Bouillon Jean-Claude Bercq Claude Carvin,Adventure,,,,,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=19201&title_type=featuretv_seriestv_movie,August Rose: Double Life,(2020 TV Movie),,,,,,,,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=19201&title_type=featuretv_seriestv_movie,Sun Pang Dou Fa,-1969,,Dir: Kuo Hua Li With: Ching Feng Chiang Chun-Mei Hsiao You Min Ko,Adventure , Fantasy,,,,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=19201&title_type=featuretv_seriestv_movie,Hop dedik,-1963,,Dir: Aram Gülyüz With: Orhan Günsiray Izzet Günay Fatma Girik,Adventure,,,,,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=19201&title_type=featuretv_seriestv_movie,Encadenate,(2002 TV Series),,Dir: Eduardo Rivera With: Óscar Cadena Gaby Castro,Documentary , Adventure , Family,,,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=19201&title_type=featuretv_seriestv_movie,Koca dagli,-1967,,Dir: Kemal Kan With: Esref Kolçak Muhterem Nur Kazim Kartal,Adventure,,,,,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=19201&title_type=featuretv_seriestv_movie,Jedan ujak Hojan,(1972 TV Movie),,Dir: Vera Belogrlic With: Milutin 'Mica' Tatic Oliver Tomic Lada Jagus,Adventure,,,,,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=19201&title_type=featuretv_seriestv_movie,Dangerous Cripple,-2014,This is a tale of revenge and retribution between Cripo and Rafael two marginalised ruthless criminals and their wannabe sidekicks...,Dir: Taha ben Slim With: Taha ben Slim,Adventure , Comedy,,,,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=19201&title_type=featuretv_seriestv_movie,Patriotic Danger,-2009,A highly trained government assassin enlists the help of an old friend after he finds his girlfriend murdered in cold blood...,Dir: Matthew Shea With: Masa Gibson Katie Jones Gary Voegele,Action , Adventure , Drama,,,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=19201&title_type=featuretv_seriestv_movie,Mike and Andrew Try to Lose Some Weight,(2013 TV Series),Mike and Andrew are fat comedians who try difficult and exotic exercises in order to shed pounds.,,Adventure , Comedy,,,,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=19201&title_type=featuretv_seriestv_movie,Rainbow Over the Rockies,-1947,Driving a herd of cattle to market Jimmy finds the trail has been fenced off by an old friend of his...,Dir: Oliver Drake With: Jimmy Wakely Lee 'Lasses' White Dennis Moore,Action , Adventure , Music , Western,,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=19201&title_type=featuretv_seriestv_movie,Hobo Grove,-2005,Teenagers run away during the Great Recession and find a treasure map pointing to Black Bart's long lost treasure that may help them finance their future presidential campaigns.,Dir: D.G. Balazs With: Jeremy Acker Nick Batteate Ted Bhend,Adventure , Family , Romance,,,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=19201&title_type=featuretv_seriestv_movie,Yue guang da xia,-1968,,Dir: Satoru Kobayashi Bao-Hui Shao With: Chih-Bang Kuei Te-Nan Lai Ping Nan Wu,Adventure , Fantasy,,,,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=19201&title_type=featuretv_seriestv_movie,Narok Tarutao,-1976,Tarutao Island is Thailand's version of Alcatraz. This jailbreak movie centers on the elaborate schemes of the beleaguered inmates...,Dir: Ruj Ronapop With: Manop Aswathep Sombat Metanee Aranya Namwong,Action , Adventure,,,,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=19301&title_type=featuretv_seriestv_movie,Zanzibar,(1962 TV Series),,Dir: Jan Gorissen Bert Struys With: Wies Andersen Raymond Bossaerts Frank Aendenboom,Adventure , Family,,,,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=19301&title_type=featuretv_seriestv_movie,Cooee and the Echo,-1912,,Dir: Alfred Rolfe With: Ethel Phillips Charles Villiers Stanley Walpole,Action , Adventure,,,,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=19301&title_type=featuretv_seriestv_movie,Gorski car,(1968 TV Series),,With: Gojko Santic Branislav Jerinic Edit Beres-Tot,Adventure,,,,,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=19301&title_type=featuretv_seriestv_movie,Bank Busters,-1984,,Dir: David Bensusan With: Moses Maseoko Lucas Tsiane,Adventure , Crime,,,,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=19301&title_type=featuretv_seriestv_movie,PUNCTUREd,(????),,,,,,,,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=19301&title_type=featuretv_seriestv_movie,The Jet Pac,-2017,,,,,,,,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=19301&title_type=featuretv_seriestv_movie,Ecel teri,-1970,,Dir: Semih Evin With: Tamer Yigit Sezer Güvenirgil Muammer Gözalan,Adventure , Crime,,,,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=19301&title_type=featuretv_seriestv_movie,Reality Check: The Musical,-2011,A seemingly simple story of a lazy uneducated young man's quest to find his purpose in life through a series of high paying yet dubious jobs.,Dir: Daniel Passaro With: Daniel Passaro Roy Brown Greg Hansen,Adventure , Comedy , Musical,,,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=19301&title_type=featuretv_seriestv_movie,Atlantis: Conspiracy,(????),,,,,,,,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=19301&title_type=featuretv_seriestv_movie,Below the Border,-1929,,Dir: Bruce Mitchell With: Art Mix Ione Reed Lafe McKee,Action , Adventure , Western,,,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=19301&title_type=featuretv_seriestv_movie,Eventyrerne,(2001 TV Series),Travel documentary series portraying 10 Danes on adventure in 10 different parts of the world.,Dir: Ulla Hasselbalch With: Sascha Dupont Søs Fenger Jan Gintberg,Documentary , Adventure,,,,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=19301&title_type=featuretv_seriestv_movie,Cezar a detektivi,-1967,,Dir: Dimitrij Plichta With: Václav Lohnisk_ Radim Curek Jurko Michl,Family , Adventure,,,,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=19301&title_type=featuretv_seriestv_movie,Ride Yonge Stay Young,(2007 TV Movie),An inspirational journey of and individual who attempts to undertake the greatest physical challenge of his life--cycling the longest street in the world a distance of 1900 km over 19 days.,Dir: Isabella Marchese Ragona,Adventure,,,,,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=19301&title_type=featuretv_seriestv_movie,Tagani,-1965,,Dir: Rolf Bayer With: Andres Centenera Myrna Mirasol Bert Olivar,Action , Adventure , Sci-Fi,,,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=19301&title_type=featuretv_seriestv_movie,TSA Christmas Live: Carolfest,-2006,,Dir: Anthony Begonia With: Lydia Alcala Karen Azpuru Kelly Azpuru,Adventure,,,,,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=19301&title_type=featuretv_seriestv_movie,Sansonette e i quattro arlecchini,-1920,,Dir: Giovanni Pezzinga With: Linda Albertini Luciano Albertini,Adventure,,,,,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=19301&title_type=featuretv_seriestv_movie,Operation: Revival,-2017,,,,,,,,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=19301&title_type=featuretv_seriestv_movie,Rosaleen Dhu,-1920,An Irish heir framed for murder joins the Legion and weds an Algerian who is really a stolen heiress.,Dir: William Powers With: William Powers Kitty Hart,Adventure,,,,,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=19301&title_type=featuretv_seriestv_movie,Cehennemde bos yer yok,-1968,,Dir: Yavuz Figenli With: Esref Kolçak Nil Kutval Sami Tunç,Adventure,,,,,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=19301&title_type=featuretv_seriestv_movie,Kahreden kursun,-1965,,Dir: Yilmaz Atadeniz With: Yilmaz Güney Sevda Ferdag Suzan Avci,Action , Adventure,,,,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=19301&title_type=featuretv_seriestv_movie,Hank Danger and the Riddle Mountain Curse!,-2011,,Dir: Joshua Courtade With: Scott Merriman Liz Merriman Dale Droski,Adventure , Comedy , Fantasy , Mystery,,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=19301&title_type=featuretv_seriestv_movie,Lucia Venise,-2011,A hotel in Venice. A journey through the night. The men of the Paris-Venice night train see landscapes...,Dir: Mayanna von Ledebur With: Anabela Moreira,Adventure , Biography , Mystery,,,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=19301&title_type=featuretv_seriestv_movie,Ruta Baja,(2012 TV Series),,Dir: Axel Nuñez With: Olivier Fau Luis Gaspar Perla Martinez,Adventure,,,,,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=19301&title_type=featuretv_seriestv_movie,Set Free,-1927,Side-Show Saunders a wandering western troubadour who makes his living doing stunts with his trained horse...,Dir: Arthur Rosson With: Art Acord Olive Hasbrouck Claude Payton,Action , Adventure , Romance , Western,,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=19301&title_type=featuretv_seriestv_movie,Arizona Rangers,(????),,,,,,,,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=19301&title_type=featuretv_seriestv_movie,Kapitany goluboy laguny,-1962,,Dir: Aleksandr Kurochkin With: Lev Frichinsky Grigory Mikhaylov Boris Sichkin,Adventure,,,,,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=19301&title_type=featuretv_seriestv_movie,Haci Murat geliyor,-1968,,Dir: Natuk Baytan With: Cüneyt Arkin Hasan Demirtag Süheyl Egriboz,Adventure,,,,,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=19301&title_type=featuretv_seriestv_movie,Ludzie mroku,-1923,,Dir: Bruno Bredschneider With: Pawel Faut-Mirecki Jerzy Jablonski Maria Karen,Adventure , Drama,,,,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=19301&title_type=featuretv_seriestv_movie,Zemnyye i nebesnyye priklyucheniya,-1974,,Dir: Igor Vetrov With: Anatoliy Mateshko Yelena Plyuyko Valeriy Provotorov,Adventure , Family,,,,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=19301&title_type=featuretv_seriestv_movie,Rumbo a Belén,-1967,,Dir: José María Ochoa With: Alberto Domarco Manuel Domínguez Luna Manuel Fernández Aranda,Adventure,,,,,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=19301&title_type=featuretv_seriestv_movie,G.O. Get Outside,(2014 TV Series),,Dir: Jason Milligan With: Jason Milligan Steven Calcote Erika Terriquez,Documentary , Adventure,,,,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=19301&title_type=featuretv_seriestv_movie,The Magician,-1949,,Dir: Aydin Arakon With: Müfit Kiper Necdet Mahfi Ayral Nubar Terziyan,Adventure , Comedy , Romance,,,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=19301&title_type=featuretv_seriestv_movie,Tarif na spasenie,-2012,A young man with loose morals starts to work as a trainee at the rescue station to write a revelatory paper article. He thinks that it's a perfect way to get some fun in life. Until he gets to the first emergency call.,Dir: Georgiy Soldatov Nikolay Kuzmin With: Yuliya Latysheva Igor Svirgun Sergey Baumzweiger,Adventure , Drama , Romance,,,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=19301&title_type=featuretv_seriestv_movie,Fim do Mundo,(2011 TV Series),,With: Voltaire Danckwardt Leonardo Machado Paulo Nascimento,Adventure,,,,,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=19301&title_type=featuretv_seriestv_movie,Firtina besler,-1966,,Dir: Aram Gülyüz With: Selda Alkor Tamer Yigit Süleyman Turan,Adventure,,,,,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=19301&title_type=featuretv_seriestv_movie,Dawn of Rust,(2016 TV Movie),A cataclysm is leaving two friends struggling to survive in the Swedish wilderness. Will they defy the odds and survive?,Dir: Emil Granberg With: Marcus Ronnmar Emil Granberg,Adventure,,,,,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=19301&title_type=featuretv_seriestv_movie,Z ruze kvítek,-1945,,Dir: Frantisek Cáp With: Jirí Dohnal Marie Glázrová Karel Höger,Adventure,,,,,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=19301&title_type=featuretv_seriestv_movie,Untitled Serial Comedy,-2017,,,,,,,,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=19301&title_type=featuretv_seriestv_movie,Der Reiter ohne Kopf 3. Teil - Harry Piels schwerster Sieg,-1921,,Dir: Harry Piel With: Friedrich Berger Max Niedlich Harry Piel,Adventure,,,,,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=19301&title_type=featuretv_seriestv_movie,Kadin oksanmak ister,-1965,,Dir: Hasan Kazankaya With: Orhan Günsiray Semra Sar Tülin Elgin,Adventure,,,,,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=19301&title_type=featuretv_seriestv_movie,Medieval Times,(????),,,,,,,,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=19301&title_type=featuretv_seriestv_movie,Sword of Wood,(????),,,,,,,,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=19301&title_type=featuretv_seriestv_movie,Seker Hafiye,-1965,,Dir: Zafer Davutoglu With: Fatma Girik Izzet Günay Vahi Öz,Adventure,,,,,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=19301&title_type=featuretv_seriestv_movie,Untitled Hawaiian Family Adventure Project,(????),,,,,,,,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=19301&title_type=featuretv_seriestv_movie,L'extraordinaire Petros,(1965 TV Series),,Dir: Pierre Goutas With: Vasilis Kailas Marina Lucas Panos Karavousanos,Adventure,,,,,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=19301&title_type=featuretv_seriestv_movie,Aguiluchos mexicanos,-1924,,With: Socorro Astol Luis Meneses Pablo L. Sidar,Adventure , Drama,,,,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=19301&title_type=featuretv_seriestv_movie,Echo Jew Gong Lok,-2012,,Dir: Kompin Kemgumnird,Animation , Adventure,,,,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=19301&title_type=featuretv_seriestv_movie,Ölüm saçan dudaklar,-1965,,Dir: Cevat Okçugil With: Yilmaz Gündüz Devlet Devrim Hüseyin Baradan,Adventure , Sci-Fi,,,,,,,,,
